timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
142,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,97.03,13778.31,0,0.00,8.00,0.00
143,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,96.35,13778.31,0,0.00,8.00,0.00
144,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,95.68,13778.31,0,0.00,8.00,0.00
145,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,95.02,13778.31,0,0.00,8.00,0.00
146,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,94.37,13778.31,0,0.00,8.00,0.00
147,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,93.73,13778.31,0,0.00,8.00,0.00
148,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,93.10,13778.31,0,0.00,8.00,0.00
149,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,92.47,13778.31,0,0.00,8.00,0.00
150,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,91.86,13778.31,0,0.00,8.00,0.00
151,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,91.25,13778.31,0,0.00,8.00,0.00
152,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,90.65,13778.31,0,0.00,8.00,0.00
153,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,90.05,13778.31,0,0.00,8.00,0.00
154,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,89.47,13778.31,0,0.00,8.00,0.00
155,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,88.89,13778.31,0,0.00,8.00,0.00
156,0,1504332,0,0.00,13778.31,2,1504332,0,1504332,0,0.00,88.32,13778.31,0,0.00,8.00,0.00
157,0,1513312,8980,82.25,13860.56,2,1513312,0,1513312,8980,82.25,88.28,13860.56,0,0.00,8.00,0.00
158,0,1536335,23023,210.87,14071.43,2,1536335,0,1536335,23023,210.87,89.06,14071.43,0,0.00,8.00,0.00
159,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,88.50,14071.43,0,0.00,8.00,0.00
160,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,87.95,14071.43,0,0.00,8.00,0.00
161,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,87.40,14071.43,0,0.00,8.00,0.00
162,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,86.86,14071.43,0,0.00,8.00,0.00
163,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,86.33,14071.43,0,0.00,8.00,0.00
164,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,85.80,14071.43,0,0.00,8.00,0.00
165,0,1536335,0,0.00,14071.43,2,1536335,0,1536335,0,0.00,85.28,14071.43,0,0.00,8.00,0.00
166,0,1536592,257,2.35,14073.78,2,1536592,0,1536592,257,2.35,84.78,14073.78,0,0.00,8.00,0.00
167,0,1572909,36317,332.63,14406.41,2,1572909,0,1572909,36317,332.63,86.27,14406.41,0,0.00,8.00,0.00
168,0,1619537,46628,427.07,14833.48,2,1619537,0,1619537,46628,427.07,88.29,14833.48,0,0.00,8.00,0.00
169,0,1663920,44383,406.51,15239.99,2,1663920,0,1663920,44383,406.51,90.18,15239.99,0,0.00,8.00,0.00
170,0,1696335,32415,296.89,15536.88,2,1696335,0,1696335,32415,296.89,91.39,15536.88,0,0.00,8.00,0.00
171,0,1728352,32017,293.25,15830.13,2,1728352,0,1728352,32017,293.25,92.57,15830.13,0,0.00,8.00,0.00
172,0,1760375,32023,293.30,16123.43,2,1760375,0,1760375,32023,293.30,93.74,16123.43,0,0.00,8.00,0.00
173,0,1792405,32030,293.37,16416.79,2,1792405,0,1792405,32030,293.37,94.89,16416.79,0,0.00,8.00,0.00
174,0,1824419,32014,293.22,16710.01,2,1824419,0,1824419,32014,293.22,96.03,16710.01,0,0.00,8.00,0.00
175,0,1856335,31916,292.32,17002.34,2,1856335,0,1856335,31916,292.32,97.16,17002.34,0,0.00,8.00,0.00
176,0,1856335,0,0.00,17002.34,2,1856335,0,1856335,0,0.00,96.60,17002.34,0,0.00,8.00,0.00
177,0,1856335,0,0.00,17002.34,2,1856335,0,1856335,0,0.00,96.06,17002.34,0,0.00,8.00,0.00
178,0,1856335,0,0.00,17002.34,2,1856335,0,1856335,0,0.00,95.52,17002.34,0,0.00,8.00,0.00
179,0,1856335,0,0.00,17002.34,2,1856335,0,1856335,0,0.00,94.99,17002.34,0,0.00,8.00,0.00
180,0,1856496,161,1.47,17003.81,2,1856496,0,1856496,161,1.47,94.47,17003.81,0,0.00,8.00,0.00
181,0,1888343,31847,291.69,17295.50,2,1888343,0,1888343,31847,291.69,95.56,17295.50,0,0.00,8.00,0.00
182,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,95.03,17295.50,0,0.00,8.00,0.00
183,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,94.51,17295.50,0,0.00,8.00,0.00
184,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,94.00,17295.50,0,0.00,8.00,0.00
185,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,93.49,17295.50,0,0.00,8.00,0.00
186,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,92.99,17295.50,0,0.00,8.00,0.00
187,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,92.49,17295.50,0,0.00,8.00,0.00
188,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,92.00,17295.50,0,0.00,8.00,0.00
189,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,91.51,17295.50,0,0.00,8.00,0.00
190,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,91.03,17295.50,0,0.00,8.00,0.00
191,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,90.55,17295.50,0,0.00,8.00,0.00
192,0,1888343,0,0.00,17295.50,2,1888343,0,1888343,0,0.00,90.08,17295.50,0,0.00,8.00,0.00
193,0,1891068,2725,24.96,17320.46,2,1891068,0,1891068,2725,24.96,89.74,17320.46,0,0.00,8.00,0.00
194,0,1920343,29275,268.13,17588.59,2,1920343,0,1920343,29275,268.13,90.66,17588.59,0,0.00,8.00,0.00
195,0,1920343,0,0.00,17588.59,2,1920343,0,1920343,0,0.00,90.20,17588.59,0,0.00,8.00,0.00
196,0,1920343,0,0.00,17588.59,2,1920343,0,1920343,0,0.00,89.74,17588.59,0,0.00,8.00,0.00
197,0,1925113,4770,43.69,17632.28,2,1934754,9641,1925113,4770,43.69,89.50,17632.28,0,0.00,8.00,0.00
198,0,1936989,11876,108.77,17741.05,2,1946896,9907,1936989,11876,108.77,89.60,17741.05,0,0.00,8.00,0.00
199,0,2016340,79351,726.78,18467.84,2,2016340,0,2016340,79351,726.78,92.80,18467.84,0,0.00,8.00,0.00
200,0,2048340,32000,293.09,18760.93,2,2048340,0,2048340,32000,293.09,93.80,18760.93,0,0.00,8.00,0.00
201,0,2048340,0,0.00,18760.93,2,2048340,0,2048340,0,0.00,93.34,18760.93,0,0.00,8.00,0.00
202,0,2048340,0,0.00,18760.93,2,2048340,0,2048340,0,0.00,92.88,18760.93,0,0.00,8.00,0.00
203,0,2048340,0,0.00,18760.93,2,2048340,0,2048340,0,0.00,92.42,18760.93,0,0.00,8.00,0.00
204,0,2048340,0,0.00,18760.93,2,2048340,0,2048340,0,0.00,91.97,18760.93,0,0.00,8.00,0.00
205,0,2048340,0,0.00,18760.93,2,2048340,0,2048340,0,0.00,91.52,18760.93,0,0.00,8.00,0.00
206,0,2048514,174,1.59,18762.52,2,2048514,0,2048514,174,1.59,91.08,18762.52,0,0.00,8.00,0.00
207,0,2080346,31832,291.55,19054.07,2,2080346,0,2080346,31832,291.55,92.05,19054.07,0,0.00,8.00,0.00
208,0,2080346,0,0.00,19054.07,2,2080346,0,2080346,0,0.00,91.61,19054.07,0,0.00,8.00,0.00
209,0,2080346,0,0.00,19054.07,2,2080346,0,2080346,0,0.00,91.17,19054.07,0,0.00,8.00,0.00
210,0,2080387,41,0.38,19054.45,2,2080387,0,2080387,41,0.38,90.74,19054.45,0,0.00,8.00,0.00
211,0,2097938,17551,160.75,19215.20,2,2110840,12902,2097938,17551,160.75,91.07,19215.20,0,0.00,8.00,0.00
212,0,2112340,14402,131.91,19347.11,2,2112340,0,2112340,14402,131.91,91.26,19347.11,0,0.00,8.00,0.00
213,0,2112340,0,0.00,19347.11,2,2112340,0,2112340,0,0.00,90.83,19347.11,0,0.00,8.00,0.00
214,0,2112340,0,0.00,19347.11,2,2112340,0,2112340,0,0.00,90.41,19347.11,0,0.00,8.00,0.00
215,0,2112340,0,0.00,19347.11,2,2112340,0,2112340,0,0.00,89.99,19347.11,0,0.00,8.00,0.00
216,0,2112481,141,1.29,19348.40,2,2112481,0,2112481,141,1.29,89.58,19348.40,0,0.00,8.00,0.00
217,0,2144346,31865,291.85,19640.25,2,2144346,0,2144346,31865,291.85,90.51,19640.25,0,0.00,8.00,0.00
218,0,2144346,0,0.00,19640.25,2,2144346,0,2144346,0,0.00,90.09,19640.25,0,0.00,8.00,0.00
219,0,2144346,0,0.00,19640.25,2,2144346,0,2144346,0,0.00,89.68,19640.25,0,0.00,8.00,0.00
220,0,2144346,0,0.00,19640.25,2,2144346,0,2144346,0,0.00,89.27,19640.25,0,0.00,8.00,0.00
221,0,2144346,0,0.00,19640.25,2,2144346,0,2144346,0,0.00,88.87,19640.25,0,0.00,8.00,0.00
222,0,2144346,0,0.00,19640.25,2,2144346,0,2144346,0,0.00,88.47,19640.25,0,0.00,8.00,0.00
223,0,2144346,0,0.00,19640.25,2,2144346,0,2144346,0,0.00,88.07,19640.25,0,0.00,8.00,0.00
224,0,2166297,21951,201.05,19841.30,2,2172888,6591,2166297,21951,201.05,88.58,19841.30,0,0.00,8.00,0.00
225,0,2208346,42049,385.13,20226.44,2,2208346,0,2208346,42049,385.13,89.90,20226.44,0,0.00,8.00,0.00
226,0,2240346,32000,293.09,20519.53,2,2240346,0,2240346,32000,293.09,90.79,20519.53,0,0.00,8.00,0.00
