timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
158,0,1600832,0,0.00,14662.16,2,1600832,0,1600832,0,0.00,92.80,14662.16,0,0.00,8.00,0.00
159,0,1632832,32000,293.09,14955.25,2,1632832,0,1632832,32000,293.09,94.06,14955.25,0,0.00,8.00,0.00
160,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,93.47,14955.25,0,0.00,8.00,0.00
161,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,92.89,14955.25,0,0.00,8.00,0.00
162,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,92.32,14955.25,0,0.00,8.00,0.00
163,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,91.75,14955.25,0,0.00,8.00,0.00
164,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,91.19,14955.25,0,0.00,8.00,0.00
165,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,90.64,14955.25,0,0.00,8.00,0.00
166,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,90.09,14955.25,0,0.00,8.00,0.00
167,0,1632832,0,0.00,14955.25,2,1632832,0,1632832,0,0.00,89.55,14955.25,0,0.00,8.00,0.00
168,0,1635651,2819,25.82,14981.07,2,1649325,13674,1635651,2819,25.82,89.17,14981.07,0,0.00,8.00,0.00
169,0,1635651,0,0.00,14981.07,2,1657163,21512,1635651,0,0.00,88.65,14981.07,0,0.00,8.00,0.00
170,0,1635651,0,0.00,14981.07,2,1662832,27181,1635651,0,0.00,88.12,14981.07,0,0.00,8.00,0.00
171,0,1641255,5604,51.33,15032.40,2,1667429,26174,1641255,5604,51.33,87.91,15032.40,0,0.00,8.00,0.00
172,0,1649619,8364,76.61,15109.01,2,1671611,21992,1649619,8364,76.61,87.84,15109.01,0,0.00,8.00,0.00
173,0,1657401,7782,71.28,15180.28,2,1675502,18101,1657401,7782,71.28,87.75,15180.28,0,0.00,8.00,0.00
174,0,1664885,7484,68.55,15248.83,2,1679244,14359,1664885,7484,68.55,87.64,15248.83,0,0.00,8.00,0.00
175,0,1679701,14816,135.70,15384.53,2,1686652,6951,1679701,14816,135.70,87.91,15384.53,0,0.00,8.00,0.00
176,0,1856202,176501,1616.59,17001.12,2,1856202,0,1856202,176501,1616.59,96.60,17001.12,0,0.00,8.00,0.00
177,0,1897419,41217,377.51,17378.63,2,1897419,0,1897419,41217,377.51,98.18,17378.63,0,0.00,8.00,0.00
178,0,1920832,23413,214.44,17593.07,2,1920832,0,1920832,23413,214.44,98.84,17593.07,0,0.00,8.00,0.00
179,0,1952265,31433,287.90,17880.97,2,1952265,0,1952265,31433,287.90,99.89,17880.97,0,0.00,8.00,0.00
180,0,1952624,359,3.29,17884.26,2,1952624,0,1952624,359,3.29,99.36,17884.26,0,0.00,8.00,0.00
181,0,1984337,31713,290.46,18174.72,2,1984337,0,1984337,31713,290.46,100.41,18174.72,0,0.00,8.00,0.00
182,0,2016307,31970,292.82,18467.53,2,2016307,0,2016307,31970,292.82,101.47,18467.53,0,0.00,8.00,0.00
183,0,2048272,31965,292.77,18760.30,2,2048272,0,2048272,31965,292.77,102.52,18760.30,0,0.00,8.00,0.00
184,0,2065205,16933,155.09,18915.39,2,2065205,0,2065205,16933,155.09,102.80,18915.39,0,0.00,8.00,0.00
185,0,2080832,15627,143.13,19058.52,2,2080832,0,2080832,15627,143.13,103.02,19058.52,0,0.00,8.00,0.00
186,0,2080832,0,0.00,19058.52,2,2080832,0,2080832,0,0.00,102.47,19058.52,0,0.00,8.00,0.00
187,0,2080832,0,0.00,19058.52,2,2080832,0,2080832,0,0.00,101.92,19058.52,0,0.00,8.00,0.00
188,0,2108222,27390,250.87,19309.39,2,2108222,0,2108222,27390,250.87,102.71,19309.39,0,0.00,8.00,0.00
189,0,2112832,4610,42.22,19351.62,2,2112832,0,2112832,4610,42.22,102.39,19351.62,0,0.00,8.00,0.00
190,0,2112832,0,0.00,19351.62,2,2112832,0,2112832,0,0.00,101.85,19351.62,0,0.00,8.00,0.00
191,0,2112832,0,0.00,19351.62,2,2112832,0,2112832,0,0.00,101.32,19351.62,0,0.00,8.00,0.00
192,0,2112832,0,0.00,19351.62,2,2112832,0,2112832,0,0.00,100.79,19351.62,0,0.00,8.00,0.00
